Timestamp,Breath Rate
28.5139000415802,2.446434380708757
28.5139000415802,2.6814355312849387
28.515292406082153,2.9093245487624957
28.515292406082153,3.1297498781389006
28.516297578811646,3.342433377403516
28.516297578811646,3.5472955184045247
28.51730966567993,3.743895801533249
28.51730966567993,3.9314592448933845
28.51730966567993,4.109905603062149
28.519297122955322,4.279616811652371
28.519297122955322,4.440619306545781
28.520297288894653,4.594775677660062
28.520297288894653,4.74170234803225
28.521296739578247,4.879603132221717
28.521296739578247,5.0092662429101935
28.521296739578247,5.131067039151084
28.522296905517578,5.245516780930759
28.522296905517578,5.352919323453731
28.523390293121338,5.452926668885521
34.16821312904358,5.545987534989322
34.1692099571228,5.63130270152911
34.1692099571228,5.710167354152445
34.17020916938782,5.782833969327187
34.17020916938782,5.848918211645499
34.17120981216431,5.908832204281872
34.17120981216431,5.96301970193654
34.17220950126648,6.011979262046727
34.17220950126648,6.056012789777283
34.17321157455444,6.095484190616804
34.17321157455444,6.130354510729286
34.17376446723938,6.160892170965289
34.17376446723938,6.18712746367298
34.1747727394104,6.209550685153386
34.1747727394104,6.228487757155114
34.17577266693115,6.244159831949469
34.17577266693115,6.256745846445933
34.1767737865448,6.266550978187317
34.1767737865448,6.273762786358528
34.177772998809814,6.278651080595945
34.177772998809814,6.2814423817694705
34.178773403167725,6.282369338265971
34.178773403167725,6.2724552660343065
34.17977285385132,6.256707250525143
34.17977285385132,6.2225877338532785
34.17977285385132,6.178318415787876
34.18077325820923,6.130947388056884
34.18077325820923,6.0805012540202785
34.1817729473114,6.026982928181662
34.1817729473114,5.970439752228493
34.1817729473114,5.910913589623183
34.18277359008789,5.848423986453128
34.18277359008789,5.7830452945608615
34.18277359008789,5.714840152169064
34.183772563934326,5.643873987780493
34.183772563934326,5.5702529713431135
34.184773445129395,5.485323274461288
34.184773445129395,5.390011848465581
34.184773445129395,5.290327408736069
34.18577289581299,5.1862756253099604
34.18577289581299,5.077880674869134
34.18677258491516,4.965166684931881
34.18677258491516,4.848162969044021
34.18677258491516,4.726896525226376
34.1877715587616,4.601389693788874
34.1877715587616,4.471654207738402
34.1877715587616,4.337742041513555
34.188772201538086,4.199875366082019
34.188772201538086,4.058156789643492
34.188772201538086,3.9127332852058085
34.189772605895996,3.763977795858456
34.189772605895996,3.6130697560440774
34.189772605895996,3.4613905980594843
34.19077181816101,3.3065138269215972
34.19077181816101,3.1458660164987697
34.19077181816101,2.9785261328290056
34.191773414611816,2.8039493438967678
34.191773414611816,2.6219358159033015
39.873189210891724,2.432111393370997
74.0641930103302,5.0907256981834434
74.0651924610138,5.064140443083394
74.0651924610138,5.038379686994973
74.0651924610138,5.01387982038622
74.0661973953247,4.990377169140994
74.0661973953247,4.96816618924686
