Timestamp,Breath Rate
17.09720015525818,9.898136215545145
17.09720015525818,9.884573663243408
17.098199605941772,9.871298069418263
17.098199605941772,9.8583999465276
17.099200010299683,9.845761906180082
17.099200010299683,9.83365979758136
17.099200010299683,9.821941691898612
17.100199699401855,9.810267116109063
17.100199699401855,9.799144095750819
17.101199865341187,9.788464867286153
17.101199865341187,9.778176662887432
17.10220193862915,9.768064404119375
17.10220193862915,9.758456278409634
17.10220193862915,9.749105072845682
17.103200435638428,9.740016508339261
17.103200435638428,9.73131264745687
17.1042001247406,9.723274721033802
17.1042001247406,9.715960767140352
17.1042001247406,9.709275686825599
17.10520100593567,9.703281950499985
17.10520100593567,9.697721751714052
17.106200218200684,9.692995780537448
17.106200218200684,9.688960277472031
17.106200218200684,9.685391153209832
17.107200384140015,9.682374191252622
17.107200384140015,9.6799175643289
17.107200384140015,9.678072434193307
17.108201265335083,9.676742688156715
17.108201265335083,9.67589286346096
17.109200477600098,9.675529985853938
17.109200477600098,9.675497646446606
17.11020040512085,9.675755015495888
17.11020040512085,9.676372476900879
17.111200094223022,9.677497243324407
17.111200094223022,9.678847933288752
17.112200498580933,9.680531380940696
17.112200498580933,9.682494714314247
17.112200498580933,9.684629886703803
17.113200902938843,9.686927214758809
17.113200902938843,9.689310897267253
17.114200353622437,9.691827731023912
17.114200353622437,9.694518283343188
17.11520004272461,9.697267417865344
17.11520004272461,9.700095434809631
17.116199016571045,9.702840765178573
17.116199016571045,9.705563313073183
17.11720085144043,9.708237886741417
17.11720085144043,9.710805122662652
17.118199348449707,9.713214591539225
17.118199348449707,9.715479182590782
17.119199752807617,9.717579366147499
17.119199752807617,9.719477171140438
17.12019944190979,9.7211584199094
17.121200561523438,9.72262912864481
17.121200561523438,9.723862209738275
17.122201442718506,9.724823932478046
17.122201442718506,9.725598217581645
17.123200178146362,9.726140132664325
17.123200178146362,9.72646330346992
17.124200344085693,9.726549668249517
17.124200344085693,9.72630937868798
17.12520122528076,9.725949778104797
17.12520122528076,9.72538214341502
17.126199960708618,9.724645069152565
17.126199960708618,9.723716658743523
17.126199960708618,9.722654698571743
17.127198934555054,9.721506796305178
17.127198934555054,9.72026850449297
17.127198934555054,9.718968142896948
17.12820029258728,9.717604570970439
17.12820029258728,9.716207506056719
17.129200220108032,9.714818627346991
17.129200220108032,9.713374638315221
17.130200386047363,9.711956230693211
17.130200386047363,9.710540835715289
17.130200386047363,9.70915697218495
17.131199836730957,9.707857271966835
17.131199836730957,9.706610019207066
17.131199836730957,9.705473349655252
17.132200241088867,9.70443172810058
17.132200241088867,9.703463363004095
17.1332004070282,9.702600946637792
17.1332004070282,9.701825515214331
17.1332004070282,9.701245745124776
17.134199619293213,9.7007915205472
17.134199619293213,9.70054681767928
17.135200023651123,9.700535199869647
17.135200023651123,9.70081281002222
17.136199712753296,9.701340558239542
22.786930561065674,9.702074360193247
22.787930250167847,9.702872222541526
22.78892993927002,9.703889049772352
22.789923906326294,9.704912147475232
22.79093050956726,9.706020116325606
22.79093050956726,9.707418787610347
22.791929960250854,9.708999845970796
22.791929960250854,9.710665498998818
22.792930841445923,9.712352658747136
22.792930841445923,9.714138407689445
22.792930841445923,9.715918268569375
22.793925762176514,9.717852710036217
22.793925762176514,9.719846368119441
22.794933795928955,9.721857759765037
22.794933795928955,9.723939563624718
22.794933795928955,9.7259317518235
22.795923948287964,9.727960618857857
22.795923948287964,9.729855234185349
22.795923948287964,9.731666285723133
22.796923398971558,9.733450704593867
22.796923398971558,9.73512565332747
22.79792332649231,9.736675901723835
22.79792332649231,9.7381169219521
22.79792332649231,9.739444953246192
22.798924684524536,9.740666593030367
22.79992365837097,9.741748988763337
22.79992365837097,9.742713192534648
22.80092763900757,9.743546848077752
22.801925659179688,9.74423230699781
22.801925659179688,9.74479886386779
22.802928686141968,9.74518982351497
22.80392575263977,9.74541944032531
22.804927587509155,9.745447547891121
22.805925130844116,9.745416556184708
22.806930541992188,9.745406837007382
22.807940244674683,9.745432401183242
22.809930562973022,9.74547757172624
22.810924291610718,9.745695378406067
22.810924291610718,9.745894237696815
22.811925888061523,9.746054107900047
22.811925888061523,9.746171069676713
22.812930583953857,9.746291443348769
22.81393074989319,9.746472493263925
22.814924240112305,9.746817929250508
22.814924240112305,9.747223182924674
22.814924240112305,9.747717131463181
22.815935611724854,9.74825521227292
22.815935611724854,9.748853843226332
22.816924571990967,9.749573812450652
22.816924571990967,9.75041306490535
22.816924571990967,9.751347473907586
22.817925214767456,9.75237088608935
22.817925214767456,9.753407565012328
22.818923473358154,9.754554265074336
22.818923473358154,9.75576988192698
22.8199245929718,9.757030766246713
22.8199245929718,9.758340789364723
22.820924043655396,9.75970963355221
22.820924043655396,9.761128384375194
22.820924043655396,9.762571377104933
22.821924686431885,9.764000023344861
22.821924686431885,9.765399107968001
22.822922945022583,9.766738916598333
22.822922945022583,9.768018175930221
22.82393217086792,9.769260703111382
22.82393217086792,9.770435609108873
22.824923515319824,9.771481538896175
22.824923515319824,9.772378060583662
22.82593059539795,9.773342389866718
